Default,LOAN,MORTDUE,VALUE,REASON,Reason_D,JOB,Mgr_D,Office_D,Prof_D,Sales_D,Self_D,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1,12900,29891,76571,HomeImp,1,Other,0,0,0,0,0,2,0,0,29.05867023,3,11,31.45850053
0,12900,151991,179521,HomeImp,1,Office,0,1,0,0,0,6,0,0,186.8053299,0,55,34.19175206
0,12900,102905,117694,HomeImp,1,Office,0,1,0,0,0,1,0,0,137.1424731,1,21,35.86546621
0,12900,92734,114285,HomeImp,1,Mgr,1,0,0,0,0,11,0,0,236.0527728,0,24,28.66341681
0,12900,87270,97929,HomeImp,1,ProfExe,0,0,1,0,0,0,0,0,65.10749654,1,20,34.69636554
0,12900,90646,100744,HomeImp,1,Other,0,0,0,0,0,19,0,0,141.2084606,3,23,31.52637971
0,12900,67038,110955,DebtCon,0,Office,0,1,0,0,0,9,0,0,147.1974137,0,12,37.08598608
0,12900,89510,102628,HomeImp,1,Other,0,0,0,0,0,20,0,0,117.8571727,3,24,28.53735409
0,12900,83886,100782,HomeImp,1,ProfExe,0,0,1,0,0,5,0,0,115.076186,1,27,27.97970643
0,12900,31498,42695,HomeImp,1,Mgr,1,0,0,0,0,14,0,0,55.02158895,0,9,31.99275348
0,12900,149297,177044,HomeImp,1,Office,0,1,0,0,0,4,0,0,205.8739212,0,56,34.97573417
1,12900,117900,143433,DebtCon,0,Mgr,1,0,0,0,0,6,0,0,227.9328934,0,35,47.61976353
0,12900,55673,64582,DebtCon,0,Other,0,0,0,0,0,4,0,0,163.4166317,0,14,26.98743734
0,12900,88304,122178,DebtCon,0,Office,0,1,0,0,0,10,0,0,223.4548548,0,12,41.42995887
0,12900,50636,57838,DebtCon,0,Other,0,0,0,0,0,0,1,0,187.8253233,1,13,28.81347094
0,12900,52353,62740,DebtCon,0,Other,0,0,0,0,0,2,0,0,167.515516,0,13,37.3575814
0,12900,89492,110007,HomeImp,1,ProfExe,0,0,1,0,0,10,0,2,169.1919843,0,28,32.82003727
0,12900,19688,77998,DebtCon,0,ProfExe,0,0,1,0,0,20,0,2,407.2611669,0,12,22.83907899
0,12900,70167,90812,HomeImp,1,Office,0,1,0,0,0,25,0,0,177.0806266,2,13,40.22569567
0,12900,45215,66162,DebtCon,0,Other,0,0,0,0,0,4,0,0,170.7645169,0,14,39.24801492
0,12900,56957,73181,HomeImp,1,Other,0,0,0,0,0,29,1,3,179.096166,1,23,36.39479545
0,12900,56798,71364,DebtCon,0,Other,0,0,0,0,0,1,0,0,225.5857631,0,9,33.02128407
0,12900,61031,71550,HomeImp,1,Other,0,0,0,0,0,28,0,2,178.0872568,0,23,34.80242878
0,12900,18106,37881,DebtCon,0,Mgr,1,0,0,0,0,8,0,0,134.3841089,0,10,20.51596186
0,13000,15374,59309,HomeImp,1,Other,0,0,0,0,0,6,2,0,355.1312291,1,21,15.82361555
0,13000,81972,102295,HomeImp,1,ProfExe,0,0,1,0,0,5,0,0,107.4206093,0,26,24.72083108
0,13000,61509,77065,DebtCon,0,Other,0,0,0,0,0,6,0,0,172.8544902,2,17,35.39086131
0,13000,80587,110064,DebtCon,0,Other,0,0,0,0,0,6,0,0,85.00919673,1,13,33.99003975
0,13000,72931,96803,DebtCon,0,Other,0,0,0,0,0,6,0,0,208.6728918,2,18,41.05223501
1,13000,29461,49326,HomeImp,1,ProfExe,0,0,1,0,0,11,0,0,171.5976685,1,8,38.91799988
0,13000,78766,106450,HomeImp,1,ProfExe,0,0,1,0,0,6,0,0,107.9513117,0,26,24.87099388
0,13000,49268,72430,DebtCon,0,ProfExe,0,0,1,0,0,19,0,0,192.3644746,0,15,23.61710487
0,13000,39386,53149,DebtCon,0,Other,0,0,0,0,0,4,0,0,110.4779566,1,16,38.52175901
0,13000,67395,94355,DebtCon,0,Office,0,1,0,0,0,8,0,0,214.4844926,3,28,40.97046682
0,13000,53951,70095,HomeImp,1,Other,0,0,0,0,0,28,0,3,212.3869245,1,24,36.72874424
0,13000,96172,112123,DebtCon,0,ProfExe,0,0,1,0,0,14,0,0,181.8918044,1,18,36.22557157
0,13000,88614,116994,HomeImp,1,ProfExe,0,0,1,0,0,13,0,2,188.8241991,0,28,32.61950164
0,13000,16913,48587,HomeImp,1,Office,0,1,0,0,0,23,0,0,264.9921562,0,20,30.62263556
1,13000,125969,144076,DebtCon,0,Other,0,0,0,0,0,4,0,0,110.1931963,2,30,48.9777317
0,13000,26863,44218,HomeImp,1,Other,0,0,0,0,0,10,0,0,92.99959341,2,11,29.11293616
0,13000,110094,145807,DebtCon,0,ProfExe,0,0,1,0,0,2,0,0,285.2759347,0,45,35.04547106
0,13000,66014,85528,DebtCon,0,Office,0,1,0,0,0,4,2,3,185.6449939,2,30,39.41871848
0,13000,61865,72045,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,172.6966846,2,34,42.56558229
0,13000,44875,57713,DebtCon,0,Other,0,0,0,0,0,0,1,0,184.9903244,1,12,28.60207607
0,13000,110097,210595,HomeImp,1,ProfExe,0,0,1,0,0,3,0,0,122.6386999,0,15,29.32751367
0,13000,60719,73677,,0,Other,0,0,0,0,0,11,0,0,256.7103553,0,26,27.31010697
0,13000,80277,106799,DebtCon,0,Other,0,0,0,0,0,3,0,0,67.11166592,2,14,37.29777299
0,13100,48153,70059,DebtCon,0,Other,0,0,0,0,0,11,0,0,242.6505336,0,18,30.89311822
0,13100,70878,86743,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,174.8817439,0,11,39.78440826
0,13100,74832,98616,HomeImp,1,ProfExe,0,0,1,0,0,6,0,0,101.3622896,1,26,27.02148065
0,13100,59608,72561,HomeImp,1,Other,0,0,0,0,0,30,1,2,195.5387113,1,24,36.61107299
0,13100,69259,75149,DebtCon,0,Office,0,1,0,0,0,11,0,0,240.4102919,3,37,40.73560441
0,13100,64897,81598,DebtCon,0,Sales,0,0,0,1,0,7,0,0,130.6484684,0,34,26.50010508
0,13100,82411,103833,HomeImp,1,Other,0,0,0,0,0,21,0,0,135.8630384,4,24,29.21582663
0,13100,70368,87407,DebtCon,0,Other,0,0,0,0,0,2,0,0,232.9947127,3,26,29.66798564
0,13100,50552,59889,DebtCon,0,Other,0,0,0,0,0,4,0,0,178.6123626,0,13,38.76331381
0,13100,73987,106557,DebtCon,0,Office,0,1,0,0,0,9,0,0,149.4525291,1,13,37.00852693
0,13100,61853,73480,,0,Other,0,0,0,0,0,13,0,0,258.9371542,0,26,28.73085117
0,13100,97287,123281,DebtCon,0,Other,0,0,0,0,0,9,0,0,162.9937439,0,26,34.17834568
0,13100,59460,72387,HomeImp,1,Other,0,0,0,0,0,29,1,2,182.1817822,0,24,34.78513256
0,13100,58039,68558,HomeImp,1,Other,0,0,0,0,0,29,1,2,184.8800106,1,23,37.34734877
0,13200,155478,183646,HomeImp,1,Office,0,1,0,0,0,5,0,0,196.2413709,1,55,35.60287536
0,13200,70069,88303,DebtCon,0,Other,0,0,0,0,0,3,0,0,240.8560165,2,25,29.06412827
0,13200,69195,79252,DebtCon,0,Office,0,1,0,0,0,13,0,0,248.7881304,3,37,41.90560462
0,13200,69697,91722,HomeImp,1,Office,0,1,0,0,0,24,1,0,183.5237293,1,14,39.75217179
0,13200,58549,81381,DebtCon,0,Office,0,1,0,0,0,13,0,0,94.68710666,0,24,38.41275614
0,13200,15346,30809,DebtCon,0,Office,0,1,0,0,0,7,0,1,89.65253609,0,16,18.10528202
0,13200,93254,125738,HomeImp,1,Mgr,1,0,0,0,0,3,0,3,156.5454512,0,25,42.73666557
0,13200,22270,38437,DebtCon,0,Office,0,1,0,0,0,5,0,1,107.7733867,0,17,20.64319968
0,13200,77241,112904,DebtCon,0,Other,0,0,0,0,0,5,0,0,68.54904501,2,14,34.53524372
0,13200,81654,114333,DebtCon,0,Other,0,0,0,0,0,5,0,0,97.96296166,1,13,33.74336765
0,13200,71775,80480,DebtCon,0,Other,0,0,0,0,0,0,0,0,240.6435766,3,25,29.26799242
0,13300,96201,124892,HomeImp,1,Mgr,1,0,0,0,0,3,0,3,178.0344633,0,26,40.10275183
0,13300,76663,96022,DebtCon,0,ProfExe,0,0,1,0,0,10,2,0,180.0294503,1,30,27.04500676
0,13300,61414,72101,,0,Other,0,0,0,0,0,12,0,0,260.0716499,0,27,27.28688203
0,13300,81944,108768,DebtCon,0,Other,0,0,0,0,0,5,0,0,81.10679915,1,13,33.86964175
1,13300,67483,85454,DebtCon,0,ProfExe,0,0,1,0,0,16,0,2,335.9893152,1,14,30.37586285
1,13300,60014,75695,DebtCon,0,Sales,0,0,0,1,0,1,0,,182.0643734,1,20,40.20667111
0,13300,35000,44195,HomeImp,1,Other,0,0,0,0,0,8,0,0,91.92352891,0,4,35.24312086
0,13300,14212,57608,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,322.004542,0,16,15.91676921
0,13300,57878,69907,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,154.4848138,2,35,41.11915349
0,13300,44509,72292,HomeImp,1,ProfExe,0,0,1,0,0,3,0,0,208.9206936,3,17,37.05572455
0,13300,81574,103760,HomeImp,1,ProfExe,0,0,1,0,0,6,0,0,118.918494,0,27,24.76962193
0,13300,86360,116111,HomeImp,1,Mgr,1,0,0,0,0,8,0,0,232.2921386,0,24,32.01270136
0,13300,85532,115800,HomeImp,1,ProfExe,0,0,1,0,0,11,0,1,175.1914887,0,27,34.23139353
0,13300,74609,115056,DebtCon,0,Other,0,0,0,0,0,6,0,0,77.4451063,2,14,36.86921264
0,13300,66502,78138,DebtCon,0,Other,0,0,0,0,0,4,0,0,178.1121065,1,16,33.79509124
0,13300,79512,92224,DebtCon,0,Other,0,0,0,0,0,9,0,0,159.2070876,4,22,38.94860467
0,13300,55505,76841,DebtCon,0,Other,0,0,0,0,0,0,0,0,222.9130724,0,10,32.96863267
0,13300,50039,63784,DebtCon,0,Other,0,0,0,0,0,3,0,0,176.8461955,0,13,27.86558873
1,13300,25698,58760,HomeImp,1,Self,0,0,0,0,1,15,0,0,147.9109824,1,10,30.96207665
0,13300,49491,69028,DebtCon,0,ProfExe,0,0,1,0,0,16,0,0,195.8776327,0,15,24.87750841
0,13400,53699,68084,DebtCon,0,Other,0,0,0,0,0,3,0,0,169.8524493,0,14,25.10971349
1,13400,131524,148356,DebtCon,0,Other,0,0,0,0,0,4,1,0,110.7417416,2,29,48.34023474
0,13400,53294,69042,DebtCon,0,Other,0,0,0,0,0,0,0,0,214.3620435,0,9,36.30954976
0,13400,88810,102409,HomeImp,1,Other,0,0,0,0,0,19,0,0,145.7565967,4,24,31.33641826
1,13400,58307,71810,DebtCon,0,Other,0,0,0,0,0,9,0,2,82.70830934,2,32,36.94779822
0,13400,9698,65524,HomeImp,1,Other,0,0,0,0,0,9,1,0,345.5431065,1,21,15.76191917
0,13400,98701,129679,HomeImp,1,ProfExe,0,0,1,0,0,10,0,0,179.127926,2,32,29.54928351
0,13400,67941,84973,DebtCon,0,Office,0,1,0,0,0,6,1,3,179.9770702,3,30,37.42893752
0,13400,51225,69361,DebtCon,0,Other,0,0,0,0,0,0,0,0,261.1896369,0,21,28.95306771
0,13400,94102,114147,HomeImp,1,Office,0,1,0,0,0,2,0,0,137.707783,0,21,36.80162473
0,13400,65662,92050,DebtCon,0,Other,0,0,0,0,0,2,0,0,20.7592153,1,3,42.00939008
0,13400,78465,97506,DebtCon,0,Other,0,0,0,0,0,5,3,0,71.44366499,1,21,24.47029999
1,13400,5900,55320,HomeImp,1,Other,0,0,0,0,0,3,2,2,234.0218164,3,16,19.089301
0,13400,60174,81944,DebtCon,0,Other,0,0,0,0,0,1,0,0,125.3854461,3,9,36.22986386
0,13400,100784,118708,,0,Office,0,1,0,0,0,15,0,0,268.1075925,0,16,36.1587181
0,13400,66737,71117,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,163.1318589,2,34,40.94386627
0,13400,95084,117279,HomeImp,1,Office,0,1,0,0,0,4,0,0,145.9623436,0,21,39.24466948
0,13400,87175,115530,HomeImp,1,ProfExe,0,0,1,0,0,13,0,1,180.9451064,1,27,33.90005642
0,13500,68262,93841,HomeImp,1,Office,0,1,0,0,0,26,0,0,159.61702,1,14,40.75298037
0,13500,59941,69336,HomeImp,1,Other,0,0,0,0,0,29,1,2,182.6956696,1,24,35.51267298
0,13500,63572,102739,HomeImp,1,ProfExe,0,0,1,0,0,7,0,0,250.5613569,0,12,34.91379344
0,13500,88738,114815,DebtCon,0,Office,0,1,0,0,0,9,0,0,239.7437209,0,12,41.07711783
0,13500,63150,77787,,0,Other,0,0,0,0,0,10,0,0,258.6215011,0,27,29.33014205
0,13500,71698,93536,DebtCon,0,Other,0,0,0,0,0,6,0,0,202.4658818,2,19,42.81473465
0,13500,44586,73764,DebtCon,0,Other,0,0,0,0,0,2,0,0,263.9311707,0,21,29.96620202
0,13500,91734,114906,DebtCon,0,Other,0,0,0,0,0,12,0,0,211.8769452,3,15,38.10420812
0,13500,82036,104261,HomeImp,1,ProfExe,0,0,1,0,0,4,0,1,98.41775325,0,33,39.2941028
0,13500,89184,116848,DebtCon,0,ProfExe,0,0,1,0,0,13,0,0,174.5064082,1,18,36.01089152
0,13500,116123,145597,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,290.3107749,0,46,34.69906743
0,13500,67180,85634,DebtCon,0,Sales,0,0,0,1,0,5,0,0,147.3553126,0,35,28.52255337
0,13500,92989,111120,DebtCon,0,Other,0,0,0,0,0,13,0,0,209.4605943,3,15,39.52184453
0,13500,48832,144065,DebtCon,0,Other,0,0,0,0,0,1,0,0,268.5867999,4,43,42.69239671
0,13500,124696,200707,HomeImp,1,Office,0,1,0,0,0,0,0,1,348.669492,0,16,39.55070302
0,13600,94727,112683,DebtCon,0,Other,0,0,0,0,0,11,0,0,209.1299457,3,15,37.71410706
0,13600,66754,80156,DebtCon,0,Other,0,0,0,0,0,5,0,0,238.62182,3,26,31.55270697
0,13600,64799,84425,DebtCon,0,Office,0,1,0,0,0,14,0,0,115.3238836,0,24,36.85085748
0,13600,115816,212995,HomeImp,1,ProfExe,0,0,1,0,0,1,0,0,114.8430305,1,14,26.3251112
0,13600,87294,115183,HomeImp,1,ProfExe,0,0,1,0,0,11,0,2,185.3385058,0,28,35.54980874
0,13600,66178,104378,HomeImp,1,ProfExe,0,0,1,0,0,6,0,0,263.9610151,0,11,36.43846627
0,13600,58539,67899,HomeImp,1,Other,0,0,0,0,0,29,1,2,194.2738338,1,23,37.13442194
0,13600,66098,76014,HomeImp,1,Office,0,1,0,0,0,12,0,0,245.6056956,1,32,43.39620459
0,13600,18232,75898,DebtCon,0,ProfExe,0,0,1,0,0,19,0,2,399.3557015,0,12,21.26089485
0,13600,55901,87519,DebtCon,0,Office,0,1,0,0,0,13,0,1,107.9131329,0,23,36.3270224
0,13600,90519,110885,DebtCon,0,Other,0,0,0,0,0,12,0,0,201.8355908,3,16,39.66605441
0,13600,12724,52016,HomeImp,1,Office,0,1,0,0,0,24,0,1,269.6287109,0,19,28.17242611
0,13600,81620,101933,DebtCon,0,Other,0,0,0,0,0,1,0,0,148.0672908,0,22,41.61289898
0,13600,7627,59173,HomeImp,1,Other,0,0,0,0,0,7,2,0,362.5122503,1,22,14.26712754
0,13600,101377,131079,HomeImp,1,ProfExe,0,0,1,0,0,10,0,0,174.3477876,2,32,27.96913798
0,13600,39997,56571,DebtCon,0,Other,0,0,0,0,0,6,0,0,111.0078189,2,15,38.77313698
0,13600,67354,81255,DebtCon,0,Office,0,1,0,0,0,10,0,0,255.3787569,4,36,41.62539858
0,13600,13202,50848,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,302.2019151,0,16,16.77857669
0,13600,112223,144451,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,259.733117,1,45,35.31021701
0,13700,81378,108628,HomeImp,1,ProfExe,0,0,1,0,0,12,0,2,181.7225343,0,27,32.65202263
0,13700,96225,112676,HomeImp,1,Office,0,1,0,0,0,2,0,0,144.5336059,1,22,38.78104826
1,13700,74147,92427,DebtCon,0,Other,0,0,0,0,0,7,0,3,181.3057998,0,33,39.27246634
0,13700,89345,105590,DebtCon,0,ProfExe,0,0,1,0,0,6,0,0,201.0424021,2,37,43.47167729
0,13700,80300,98088,HomeImp,1,ProfExe,0,0,1,0,0,1,0,0,66.72394684,0,20,36.5165325
0,13700,90714,120292,DebtCon,0,Office,0,1,0,0,0,11,0,0,215.6120163,0,13,40.30430134
0,13700,35825,66612,DebtCon,0,Office,0,1,0,0,0,22,0,0,231.9014789,2,29,26.70247344
0,13700,27536,45819,HomeImp,1,Other,0,0,0,0,0,7,0,0,73.45576587,2,12,28.70919291
0,13700,70018,89803,HomeImp,1,Office,0,1,0,0,0,24,0,0,154.7521209,1,13,39.38990883
0,13700,58788,87260,DebtCon,0,Office,0,1,0,0,0,14,0,0,103.6928184,0,24,36.66531854
0,13700,64486,84759,DebtCon,0,Office,0,1,0,0,0,4,2,3,182.1802565,3,29,37.07341346
0,13700,86161,106737,HomeImp,1,Other,0,0,0,0,0,22,0,0,135.3327036,4,23,29.40952403
0,13700,12577,41075,DebtCon,0,Mgr,1,0,0,0,0,7,0,0,133.5420141,0,10,22.96477273
0,13700,95065,123858,DebtCon,0,Other,0,0,0,0,0,9,0,0,176.9525325,0,27,34.59683753
0,13700,74015,113766,DebtCon,0,Other,0,0,0,0,0,7,0,0,75.89241528,2,14,36.39536633
0,13700,32942,40143,HomeImp,1,Other,0,0,0,0,0,8,0,0,65.00074225,2,12,30.26836885
0,13700,96597,120380,DebtCon,0,ProfExe,0,0,1,0,0,13,0,0,181.4048504,1,17,34.31543721
0,13700,70763,78449,DebtCon,0,Office,0,1,0,0,0,12,0,0,271.6567243,5,36,40.56198365
0,13700,53094,79069,HomeImp,1,Other,0,0,0,0,0,2,0,2,155.8152865,0,13,29.55636639
0,13700,84996,112522,HomeImp,1,ProfExe,0,0,1,0,0,9,0,1,171.9534106,0,28,32.84350491
0,13700,46611,65031,DebtCon,0,Other,0,0,0,0,0,2,0,0,179.4433323,0,13,37.70515917
0,13700,77824,94840,DebtCon,0,Other,0,0,0,0,0,6,0,0,195.0421854,3,19,43.33534671
0,13700,88654,114011,HomeImp,1,Mgr,1,0,0,0,0,10,0,0,250.3295845,0,25,30.97173013
0,13700,59530,81068,DebtCon,0,Other,0,0,0,0,0,0,0,0,108.0191417,3,10,37.84664809
0,13800,73688,94071,DebtCon,0,Office,0,1,0,0,0,9,0,0,221.2231427,2,28,41.48214297
0,13800,94843,125541,HomeImp,1,Mgr,1,0,0,0,0,2,0,2,159.2524968,0,26,42.30523974
0,13800,57481,89421,DebtCon,0,ProfExe,0,0,1,0,0,9,0,0,183.1093606,0,19,22.64339555
0,13800,76537,108747,DebtCon,0,Other,0,0,0,0,0,5,0,0,73.07523809,1,14,34.2526057
0,13800,31974,44417,HomeImp,1,Other,0,0,0,0,0,7,0,0,76.93312296,1,12,30.42242943
0,13800,85805,135789,DebtCon,0,ProfExe,0,0,1,0,0,15,0,0,303.6882297,0,18,27.86907921
0,13800,18714,47905,HomeImp,1,Office,0,1,0,0,0,25,0,0,259.1030228,0,19,29.47966234
0,13800,21711,32357,DebtCon,0,Office,0,1,0,0,0,7,0,0,105.6662342,0,17,20.3331556
0,13800,85969,101664,HomeImp,1,ProfExe,0,0,1,0,0,0,0,0,68.58368974,0,19,36.83942264
0,13800,75142,95667,DebtCon,0,Mgr,1,0,0,0,0,19,0,0,230.4575544,10,24,33.38331418
0,13800,78645,130104,DebtCon,0,ProfExe,0,0,1,0,0,16,0,0,295.7213173,0,19,29.96660243
0,13800,67762,80748,DebtCon,0,Sales,0,0,0,1,0,8,0,0,135.9486225,0,35,27.19410701
1,13800,97778,116814,DebtCon,0,Other,0,0,0,0,0,15,1,3,120.7813962,1,22,23.20471329
1,13900,77699,92587,DebtCon,0,Other,0,0,0,0,0,13,0,2,134.6335792,0,36,39.19614946
0,13900,11413,81273,DebtCon,0,Other,0,0,0,0,0,7,0,0,239.083696,0,14,19.62614951
0,13900,64356,88028,DebtCon,0,Office,0,1,0,0,0,13,0,0,111.8099755,0,24,39.00850812
0,13900,96326,144668,HomeImp,1,ProfExe,0,0,1,0,0,15,0,0,142.0379034,5,21,34.12275351
1,13900,56710,59348,HomeImp,1,Other,0,0,0,0,0,14,2,1,176.5303274,0,39,24.39371452
0,13900,62968,84947,DebtCon,0,Office,0,1,0,0,0,13,0,0,239.7732321,3,37,42.23618914
0,13900,65437,94518,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,182.4007551,0,19,21.29607532
0,13900,80960,100730,DebtCon,0,Other,0,0,0,0,0,0,0,0,153.0875555,0,22,40.19530694
0,13900,78442,105065,HomeImp,1,ProfExe,0,0,1,0,0,0,0,0,71.55047746,0,19,34.75170874
0,13900,84427,114209,HomeImp,1,ProfExe,0,0,1,0,0,12,0,2,180.1874224,0,27,33.35187025
1,13900,144263,167164,DebtCon,0,ProfExe,0,0,1,0,0,8,2,6,111.5886033,5,38,91.61259998
0,13900,95351,117381,DebtCon,0,Office,0,1,0,0,0,12,0,0,210.2021295,0,11,41.01100137
0,13900,71425,81012,DebtCon,0,Other,0,0,0,0,0,2,0,0,242.9405141,2,26,32.17503606
1,13900,51653,85578,DebtCon,0,Other,0,0,0,0,0,13,0,0,90.27307943,0,7,41.69337722
0,13900,80836,93912,DebtCon,0,Other,0,0,0,0,0,5,2,0,69.26840914,0,20,23.91634661
0,13900,127259,194233,HomeImp,1,Office,0,1,0,0,0,1,0,1,341.6435017,0,16,40.10765909
0,13900,85358,101401,DebtCon,0,Other,0,0,0,0,0,0,0,0,145.7941061,0,22,40.11441144
0,13900,88746,108160,HomeImp,1,Mgr,1,0,0,0,0,9,0,0,234.9489511,0,25,30.95143737
0,13900,77007,96718,DebtCon,0,ProfExe,0,0,1,0,0,8,2,0,183.6086672,0,30,26.43131452
0,13900,50415,68166,DebtCon,0,Other,0,0,0,0,0,10,0,0,235.680967,0,17,33.77003753
0,13900,48110,63601,DebtCon,0,ProfExe,0,0,1,0,0,5,0,0,153.7353987,1,12,29.96468739
0,13900,47741,69111,DebtCon,0,Other,0,0,0,0,0,2,0,0,254.2596131,0,21,28.88561818
0,13900,33403,69878,DebtCon,0,ProfExe,0,0,1,0,0,8,0,0,259.8132832,1,16,23.73521616
0,14000,99652,113012,,0,Office,0,1,0,0,0,17,1,0,255.9614279,0,16,35.45381036
0,14000,51721,61193,DebtCon,0,Other,0,0,0,0,0,0,0,0,186.9993588,2,12,25.81001106
0,14000,92583,114379,DebtCon,0,Other,0,0,0,0,0,10,0,0,169.4483417,0,27,34.1307686
0,14000,83645,101615,HomeImp,1,ProfExe,0,0,1,0,0,5,0,0,116.3376843,0,26,28.29673484
0,14000,46541,64338,DebtCon,0,Other,0,0,0,0,0,0,0,0,204.4094433,1,12,28.36479851
0,14000,59736,97411,DebtCon,0,ProfExe,0,0,1,0,0,7,0,0,200.1553656,1,19,20.11698203
0,14000,63451,105702,HomeImp,1,ProfExe,0,0,1,0,0,8,0,0,257.2263251,1,12,33.90306382
0,14000,50890,68722,DebtCon,0,Other,0,0,0,0,0,8,0,1,135.7684854,2,49,29.44804553
0,14000,73062,88783,DebtCon,0,Other,0,0,0,0,0,6,0,0,211.1025521,2,18,42.25458004
0,14000,43173,65985,HomeImp,1,ProfExe,0,0,1,0,0,5,0,0,215.9858947,3,18,37.14869173
0,14100,98856,143292,HomeImp,1,ProfExe,0,0,1,0,0,13,0,0,105.7717261,4,21,37.4582804
0,14100,79345,135554,DebtCon,0,ProfExe,0,0,1,0,0,15,0,0,301.5639913,0,19,29.17813328
0,14100,36309,53321,HomeImp,1,Other,0,0,0,0,0,8,0,0,110.2063505,1,10,19.18791401
1,14100,52302,63589,HomeImp,1,ProfExe,0,0,1,0,0,6,0,0,130.3424672,4,8,34.79283165
0,14100,59402,91057,DebtCon,0,ProfExe,0,0,1,0,0,8,0,0,194.6346173,0,20,22.02326465
0,14100,54081,68577,DebtCon,0,Other,0,0,0,0,0,8,0,0,237.6822783,0,17,33.08901751
0,14100,51723,77207,DebtCon,0,ProfExe,0,0,1,0,0,21,0,0,199.533048,0,15,25.09214722
0,14100,81894,98285,DebtCon,0,Mgr,1,0,0,0,0,6,0,0,151.4710746,1,26,42.28213788
0,14100,86730,117667,DebtCon,0,ProfExe,0,0,1,0,0,1,0,2,134.3555745,0,34,31.98051047
0,14100,86996,108452,HomeImp,1,Other,0,0,0,0,0,19,0,0,134.9932518,4,24,29.77894608
0,14100,49927,67761,DebtCon,0,Mgr,1,0,0,0,0,26,0,0,276.5499132,1,16,36.59939111
1,14100,61036,84979,HomeImp,1,Mgr,1,0,0,0,0,1,0,0,174.5911708,2,23,50.27621494
0,14200,102512,128657,HomeImp,1,ProfExe,0,0,1,0,0,8,0,0,178.3390263,3,32,27.54114088
0,14200,84718,103804,HomeImp,1,Other,0,0,0,0,0,21,0,0,123.6635751,4,23,30.63534815
0,14200,34558,40754,HomeImp,1,Other,0,0,0,0,0,8,0,0,76.43121321,2,11,31.04118388
0,14200,94696,121528,DebtCon,0,Office,0,1,0,0,0,10,0,0,209.0518045,0,12,39.64882408
0,14200,44412,72946,DebtCon,0,ProfExe,0,0,1,0,0,19,0,0,196.1321341,0,15,23.77320187
1,14200,68750,88627,DebtCon,0,Other,0,0,0,0,0,10,0,1,219.6728008,0,32,34.6399614
0,14200,46320,62044,DebtCon,0,Other,0,0,0,0,0,6,0,0,106.9838955,2,49,29.05790842
0,14200,73533,88924,DebtCon,0,Mgr,1,0,0,0,0,21,0,0,232.353323,10,23,36.47070702
0,14200,71979,86443,DebtCon,0,Other,0,0,0,0,0,2,0,0,238.2643462,3,25,32.13676623
1,14200,100663,122021,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,139.9839768,0,20,43.79745956
0,14200,60570,74648,DebtCon,0,ProfExe,0,0,1,0,0,2,0,0,137.8411053,2,35,40.2897613
0,14200,83231,99400,HomeImp,1,ProfExe,0,0,1,0,0,6,0,0,130.1675148,1,26,27.17296471
0,14300,43826,70517,DebtCon,0,Other,0,0,0,0,0,0,0,0,260.0849449,0,20,28.83993348
0,14300,85631,100000,HomeImp,1,Other,0,0,0,0,0,20,0,0,144.999297,3,23,30.13063638
0,14300,19111,49794,HomeImp,1,Office,0,1,0,0,0,23,0,0,262.3067403,0,19,30.93367839
0,14300,67018,81805,DebtCon,0,Other,0,0,0,0,0,1,0,0,253.5924509,3,25,30.68621875
0,14300,60811,89324,DebtCon,0,ProfExe,0,0,1,0,0,8,0,0,205.6830398,0,20,20.98981184
0,14300,45615,80818,DebtCon,0,Mgr,1,0,0,0,0,4,0,0,115.136885,0,9,28.73834319
0,14300,93989,117410,DebtCon,0,Office,0,1,0,0,0,10,0,0,220.899221,0,12,39.87750077
0,14300,85478,113372,DebtCon,0,ProfExe,0,0,1,0,0,9,0,0,190.7530437,1,36,40.77814232
0,14300,31607,70118,DebtCon,0,ProfExe,0,0,1,0,0,6,0,0,255.7195673,0,15,23.0629138
0,14300,52608,76936,DebtCon,0,Other,0,0,0,0,0,0,0,0,217.2771919,0,9,34.09538404
0,14300,70322,88626,DebtCon,0,Other,0,0,0,0,0,3,0,0,244.8398642,2,26,32.64754112
0,14300,89984,121189,HomeImp,1,Mgr,1,0,0,0,0,4,0,2,137.5978233,0,25,41.61332522
0,14400,34291,68444,DebtCon,0,ProfExe,0,0,1,0,0,6,0,0,262.0791636,1,15,21.98106645
0,14400,77366,130330,DebtCon,0,ProfExe,0,0,1,0,0,14,0,1,285.200062,1,18,28.1716511
0,14400,63671,70982,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,169.346647,1,34,42.79163252
