Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,next_day_closing_price
2015-07-09,268.6,272.3,265.1,269.1,191030,744650,226482,49402014931,3.6281415323258816e+17,2.504,334922407,0.0568,0.027000000000000003,10.827,1865.0,95.97399999999999,30281.0,8.109,283452.0,20.816,1.195,14364700.0,950484.103208261,283.6
2015-07-10,269.1,297.9,266.9,283.6,192866,644364,225631,49402014931,3.505725266741023e+17,3.1189999999999998,476079845,0.0545,0.0281,9.351,2663.0,62.953,29616.0,8.815,289735.0,20.851,0.9620000000000001,14372000.0,1074503.5,292.0
2015-07-11,283.6,298.8,282.3,292.0,186052,746400,214027,49650905000,3.840293306829556e+17,2.8369999999999997,335434777,0.0606,0.0291,9.73,1990.0,46.596000000000004,24645.0,8.334,287238.0,20.835,1.036,14375450.0,1081003.5,310.4
2015-07-12,292.0,315.9,291.3,310.4,208550,776777,203769,51076366303,3.5832958618015763e+17,2.904,354082241,0.0647,0.0304,10.667,1839.0,12.873,26775.0,9.392999999999999,284313.0,20.785,1.298,14379075.0,1187913.99337887,290.4
2015-07-13,310.4,310.9,276.9,290.4,159547,717845,196288,51076366303,3.5026695932653645e+17,3.13,368456414,0.0594,0.0294,9.73,2468.0,40.582,42326.0,8.676,254591.0,20.826999999999998,0.865,14376350.0,1025923.61,287.0
2015-07-14,290.4,297.0,285.2,287.0,122474,715924,188513,51076366303,3.768444121583056e+17,2.795,344291096,0.0692,0.0337,10.0,3081.0,99.464,50267.0,8.002,255129.0,20.807,0.805,14386400.0,1128304.1,283.4
2015-07-15,287.0,292.9,283.2,283.4,115417,662717,183370,51076366303,3.723519097225646e+17,3.002,324653210,0.0657,0.028999999999999998,9.412,3193.0,91.77,38595.0,7.82,231269.0,20.808000000000003,0.679,14389800.0,1152154.50300595,276.6
2015-07-16,283.4,290.8,273.3,276.6,114253,699283,173548,51076366303,3.667756848330605e+17,2.5989999999999998,365910393,0.0677,0.0282,10.745999999999999,3423.0,100.965,35125.0,7.8420000000000005,243088.0,20.886,0.812,14387675.0,1007435.76,279.6
2015-07-17,276.6,280.8,271.2,279.6,116759,676519,159162,51076366303,3.590297241944868e+17,2.8560000000000003,294389790,0.0571,0.0277,9.796,2949.0,67.196,29831.0,7.392,222743.0,20.930999999999997,0.6509999999999999,14397400.0,1124555.52,274.0
2015-07-18,279.6,282.5,243.2,274.0,130546,654575,148976,51076366303,3.937550160473072e+17,2.656,222350372,0.0926,0.0277,9.664,1888.0,21.601999999999997,25985.0,7.553,230088.0,20.919,1.157,14400975.0,1138075.97890539,273.2
2015-07-19,274.0,277.1,271.9,273.2,120735,639831,164901,51076366303,3.8058168628921466e+17,2.758,183986939,0.0447,0.0275,9.474,1658.0,18.328,25071.0,7.638,263213.0,20.903000000000002,0.515,14399175.0,1011196.84,277.7
2015-07-20,273.2,278.9,271.8,277.7,125102,438947,194745,51076366303,3.803047168227263e+17,2.861,254088488,0.0884,0.0276,9.231,2203.0,67.73100000000001,36888.0,6.75,248768.0,20.906,1.018,14408075.0,984206.16,275.1
2015-07-21,277.7,281.0,274.2,275.1,133658,535387,208339,51076366303,3.59378028650326e+17,2.481,264908588,0.0535,0.0279,11.339,2194.0,54.738,30095.0,7.071000000000001,236628.0,20.91,0.8029999999999999,14411750.0,1047201.4931060999,276.5
2015-07-22,275.1,277.4,273.1,276.5,131105,463006,202140,51076366303,3.598504926306973e+17,2.98,252217407,0.0577,0.0277,9.351,2232.0,64.012,44651.0,7.178,256173.46153846156,20.909166666666696,0.7070000000000001,14410800.0,1037676.64,275.5
2015-07-23,276.5,277.9,274.5,275.5,109480,401285,178077,51076366303,3.8290642448688966e+17,2.552,258582908,0.0673,0.0277,10.286,2873.0,105.1,33408.0,6.879,253900.25,20.913800000000037,0.755,14419675.0,1213267.9,288.4
2015-07-24,275.5,289.8,274.3,288.4,109749,376211,181685,51076366303,3.9321944076190074e+17,3.055,303854092,0.06,0.0283,8.521,3143.0,100.234,28664.0,6.814,250642.54545454547,20.909500000000047,0.5489999999999999,14423500.0,1438918.92921829,288.7
2015-07-25,288.4,291.2,284.7,288.7,100390,354624,156118,51607092413,4.1339634731668896e+17,2.702,194624925,0.0582,0.0289,9.351,2185.0,63.596000000000004,21076.0,6.975,246983.0,20.909000000000002,0.524,14422750.0,1014092.77,291.8
2015-07-26,288.7,293.3,286.8,291.8,92632,433689,171441,52278304846,3.776311636388882e+17,2.7880000000000003,151515822,0.0665,0.0291,10.0,1860.0,76.529,15592.0,7.232,242835.22222222228,20.906,0.586,14430825.0,1135825.74,293.0
2015-07-27,291.8,295.8,285.4,293.0,115077,532022,188594,52278304846,3.913856715796776e+17,2.7960000000000003,253751745,0.0793,0.0291,9.664,2534.0,99.471,30972.0,7.938,241365.75,20.943,0.835,14434375.0,1306713.90985256,293.7
2015-07-28,293.0,296.7,291.7,293.7,118214,574385,193839,52278304846,3.8484009533987846e+17,2.62,317019994,0.0694,0.0294,10.588,2974.0,99.073,33519.0,7.36,258879.0,20.959,0.815,14434550.0,1093613.4,288.4
2015-07-29,293.7,294.7,286.9,288.4,143048,840141,224015,52278304846,3.652356334552841e+17,3.057,281015511,0.0793,0.0414,9.474,2287.0,110.169,37726.0,7.36,270476.0,20.96,1.0170000000000001,14441525.0,994670.04,287.0
2015-07-30,288.4,289.9,284.9,287.0,122807,777019,191778,52278304846,3.719811221144839e+17,2.6180000000000003,264453265,0.0793,0.032,10.827,2402.0,108.501,33018.0,6.654,246547.0,20.927,1.0070000000000001,14445000.0,1054979.16522922,283.7
2015-07-31,287.0,288.7,280.8,283.7,147352,756014,207830,52278304846,3.6422999312145485e+17,2.98,252395069,0.0729,0.0302,9.536,1961.0,95.867,27789.0,6.579,271001.0,20.933000000000003,0.991,14446150.0,1160777.2,280.5
2015-08-01,283.7,284.5,276.3,280.5,147326,729761,195605,52278304846,4.1820650280182246e+17,2.625,195700567,0.0623,0.0281,9.29,1502.0,53.549,26960.0,10.689,267062.0,20.93,0.8370000000000001,14453025.0,1108164.12,281.4
2015-08-02,280.5,282.5,275.9,281.4,103449,428099,169080,52278304846,4.074268156261444e+17,2.612,157002521,0.0564,0.027999999999999997,9.536,1827.0,48.114,24294.0,9.299,260292.0,20.933000000000003,0.5489999999999999,14456700.0,1333895.56796352,281.6
2015-08-03,281.4,285.0,278.9,281.6,119687,454890,187709,52278304846,3.798668144748684e+17,2.94,236692000,0.064,0.0283,9.172,2436.0,72.779,35036.0,7.803,247772.0,20.948,0.6859999999999999,14460300.0,1035690.0,284.3
2015-08-04,281.6,285.7,279.6,284.3,132411,797497,207723,52278304846,4.042239054330471e+17,2.41,279608583,0.0754,0.0369,10.588,2510.0,129.195,34486.0,7.482,260149.0,20.826,1.025,14457775.0,900084.96,281.7
2015-08-05,284.3,285.5,280.5,281.7,133625,800884,212918,52278304846,3.1832162363997056e+17,2.9819999999999998,311212640,0.0717,0.0334,10.827,2627.0,123.21600000000001,31470.0,7.268,280613.0,20.768,1.01,14466950.0,1158064.00473945,278.0
2015-08-06,281.7,282.0,276.5,278.0,134695,785084,200510,52278304846,3.708144293370081e+17,2.719,285849207,0.0768,0.0522,10.07,2395.0,81.601,35658.0,6.627000000000001,257987.0,20.673000000000002,1.0270000000000001,14470500.0,999936.81,277.9
2015-08-07,278.0,279.6,274.3,277.9,111208,498118,182624,52278304846,3.8113890101436736e+17,2.517,273180661,0.0627,0.0278,10.511,2792.0,98.181,47467.0,6.841,248898.0,20.686,0.727,14469350.0,1065525.72,258.6
2015-08-08,277.9,278.9,257.4,258.6,101351,350327,175152,52516565208,3.8587425653416806e+17,2.859,284038183,0.0603,0.0273,8.943999999999999,3305.0,70.7,29031.0,6.627000000000001,251314.0,20.57,0.5539999999999999,14477800.0,1298511.35996027,263.9
2015-08-09,258.6,266.8,258.6,263.9,90392,368472,153077,52699842409,3.764410686507203e+17,2.497,304340010,0.0554,0.0263,10.141,3577.0,70.711,27132.0,6.734,240857.0,20.929000000000002,0.5329999999999999,14482175.0,1162172.07,263.3
2015-08-10,263.9,266.6,260.5,263.3,116674,450323,187590,52699842409,4.1691155156172685e+17,2.667,291533429,0.0648,0.0265,8.623,2817.0,97.62,27744.0,6.627000000000001,253842.0,21.176,0.6809999999999999,14480850.0,1130128.35,269.0
2015-08-11,263.3,269.9,261.4,269.0,114579,410333,184256,52699842409,4.5338481474692864e+17,2.387,279834024,0.0604,0.0265,8.889,2720.0,104.25,26653.0,7.1610000000000005,236213.0,21.175,0.6409999999999999,14489475.0,1356613.92965816,267.7
2015-08-12,269.0,271.5,263.7,267.7,117772,503121,193423,52699842409,3.609164859988797e+17,2.355,324791822,0.0582,0.0268,11.429,3045.0,97.851,29241.0,6.52,246215.0,21.163,0.807,14493200.0,997387.5,263.4
2015-08-13,267.7,268.4,261.3,263.4,117360,443967,187027,52699842409,3.692041976373594e+17,2.6460000000000004,329519859,0.0555,0.0264,9.796,3299.0,78.0,31087.0,6.9479999999999995,237969.0,21.148000000000003,0.6679999999999999,14492325.0,900557.27,265.0
2015-08-14,263.4,267.2,260.2,265.0,111113,433286,185039,52699842409,3.7938200894501114e+17,2.495,326334964,0.0578,0.0265,10.141,3289.0,80.46600000000001,30737.0,6.52,236280.0,21.101999999999997,0.68,14499900.0,1104647.2114158,260.5
2015-08-15,265.0,266.5,259.4,260.5,94807,391396,168314,52699842409,3.5845024874184966e+17,2.545,255227625,0.0573,0.0265,10.511,2886.0,62.346000000000004,28722.0,6.412999999999999,236800.0,21.068,0.597,14503575.0,950836.71,257.1
2015-08-16,260.5,261.9,254.6,257.1,89360,378500,161898,52699842409,3.698356447832033e+17,2.4290000000000003,259540760,0.0549,0.0259,10.435,3165.0,80.013,24050.0,7.1610000000000005,246539.0,21.039,0.547,14503950.0,950836.71,257.1
2015-08-17,257.1,259.9,252.9,257.1,114902,425285,190800,52699842409,3.5897207908642714e+17,2.657,354416601,0.0527,0.0258,9.796,3408.0,108.44,37040.0,6.9479999999999995,245985.0,21.031999999999996,0.636,14507175.0,1165560.25589488,246.7
2015-08-18,257.1,257.5,245.7,246.7,119657,479285,201878,52699842409,3.8211568927700646e+17,2.358,430134279,0.0543,0.0254,10.213,3874.0,111.296,28767.0,8.23,267354.0,20.954,0.722,14510800.0,926771.5,226.0
2015-08-19,246.7,247.9,214.3,226.0,119995,414354,197616,52699842409,3.9963149203175936e+17,2.276,355771460,0.0467,0.0232,9.231,3159.0,102.556,28539.0,9.727,259630.0,20.934,0.617,14514600.0,892100.96,234.7
2015-08-20,226.0,238.0,225.5,234.7,118080,407357,188207,52699842409,4.1311841520554765e+17,2.129,322216031,0.0508,0.0233,9.6,3129.0,100.94200000000001,36462.0,8.551,239574.0,20.915,0.684,14515675.0,990706.284017562,232.4
2015-08-21,234.7,236.3,230.5,232.4,113627,365962,198258,52699842409,3.924909591708461e+17,2.467,305414630,0.0477,0.0233,8.727,2974.0,82.089,39012.0,8.123,243537.0,20.854,0.56,14522325.0,904694.07,229.5
2015-08-22,232.4,235.1,221.0,229.5,105507,378159,198996,54207364887,4.338432441214149e+17,2.105,270948410,0.0488,0.023,9.113999999999999,2795.0,58.619,34967.0,7.5889999999999995,268182.0,20.809,0.565,14527350.0,869575.88,226.8
2015-08-23,229.5,232.7,224.3,226.8,94395,408694,172518,54256630328,3.898660617717914e+17,1.982,219891004,0.0502,0.0229,10.745999999999999,2492.0,60.678000000000004,27692.0,8.337,258445.0,20.788,0.614,14529575.0,883287.12071523,211.4
2015-08-24,226.8,228.4,207.8,211.4,125213,464513,202258,54256630328,4.031896189047517e+17,2.128,414219597,0.046,0.022000000000000002,9.29,3585.0,92.561,34342.0,9.192,274246.0,20.776999999999997,0.6729999999999999,14533500.0,842084.76,220.5
2015-08-25,211.4,226.6,196.3,220.5,121838,485966,195643,54256630328,4.028364408162973e+17,1.804,408223039,0.0443,0.0214,10.667,3628.0,95.281,37941.0,9.406,254062.0,20.816,0.743,14536950.0,771519.5,225.0
2015-08-26,220.5,230.7,218.8,225.0,122691,384667,191896,54256630328,3.926351687714086e+17,2.324,316868568,0.0462,0.0225,8.943999999999999,2924.0,85.958,33987.0,8.123,255606.0,20.791,0.622,14538900.0,1111421.56469882,222.7
2015-08-27,225.0,228.4,222.0,222.7,119942,438508,190851,54256630328,4.068423780190798e+17,1.913,311185331,0.0449,0.0226,10.511,2823.0,86.861,34558.0,7.268,243773.0,20.81,0.693,14544550.0,855555.96,231.6
2015-08-28,222.7,234.8,219.6,231.6,120230,412922,196400,54256630328,3.9134478204264474e+17,2.269,339275041,0.0463,0.0228,9.29,3170.0,93.071,39945.0,7.1610000000000005,266678.0,20.738000000000003,0.628,14548275.0,877903.33,228.5
2015-08-29,231.6,233.1,226.4,228.5,107329,350965,177332,54256630328,4.42105859448096e+17,2.093,198080716,0.0458,0.023,9.0,2107.0,59.507,14768.0,7.055,198452.0,20.721999999999998,0.532,14550750.0,1104913.11274019,228.4
2015-08-30,228.5,232.3,225.4,228.4,98189,372025,171728,54256630328,4.144318399509015e+17,2.089,159189886,0.0456,0.023,9.6,1826.0,70.795,32134.0,6.9479999999999995,256675.0,20.713,0.518,14556000.0,819141.99,229.5
2015-08-31,228.4,231.8,224.2,229.5,127103,454204,193498,54256630328,4.303101350143879e+17,2.102,257052012,0.0496,0.0229,9.172,2334.0,76.852,35949.0,6.627000000000001,265807.0,20.78,0.698,14559975.0,923760.0,227.2
2015-09-01,229.5,231.4,225.8,227.2,130256,451761,202829,54256630328,3.9628845663843546e+17,2.2319999999999998,287290996,0.0443,0.0228,9.351,2498.0,80.96600000000001,37021.0,6.841,276332.0,20.769000000000002,0.653,14562700.0,996219.655070932,228.6
2015-09-02,227.2,230.6,225.6,228.6,149906,755611,209018,54256630328,4.272481306395324e+17,2.164,283972295,0.08199999999999999,0.0456,9.0,2142.0,157.627,39013.0,6.841,258552.0,20.769000000000002,1.331,14567625.0,898267.92,226.2
2015-09-03,228.6,229.6,225.4,226.2,128536,494615,202182,54256630328,4.088048787999141e+17,2.048,246668958,0.0495,0.0228,9.863,2162.0,87.814,42474.0,6.734,267320.0,20.781999999999996,0.7609999999999999,14571400.0,866697.62,230.3
2015-09-04,226.2,231.1,225.8,230.3,103817,355384,172468,55936109548,4.301864929204133e+17,2.09,228817438,0.0553,0.0229,9.231,2437.0,84.001,36321.0,6.841,222824.0,20.759,0.64,14574275.0,983178.575379109,233.7
2015-09-05,230.3,235.6,228.3,233.7,124071,448335,198115,56957648455,4.3426891973516474e+17,1.9780000000000002,186765854,0.0521,0.0232,9.796,1699.0,40.338,29023.0,6.412999999999999,288585.0,20.758000000000003,0.753,14578975.0,893388.69,239.9
2015-09-06,233.7,243.6,234.7,239.9,106149,411236,173768,56957648455,4.2833782851948166e+17,2.0269999999999997,207607354,0.0494,0.024,10.0,2160.0,59.806000000000004,35583.0,6.841,264468.0,20.729,0.605,14582950.0,959839.2,239.6
2015-09-07,239.9,242.7,237.5,239.6,125315,477495,197111,56957648455,3.9771249552829446e+17,2.316,218750816,0.057,0.0241,9.474,1967.0,76.555,38792.0,6.199,140941.0,20.693,0.777,14585975.0,980256.7378822609,243.2
2015-09-08,239.6,246.4,239.2,243.2,125243,692200,204064,56957648455,4.0926880018663e+17,2.037,305922639,0.0498,0.0243,10.588,2719.0,98.809,46889.0,6.841,293553.0,20.69,0.7490000000000001,14589825.0,851509.24,237.4
2015-09-09,243.2,244.3,236.5,237.4,126308,728272,194220,56957648455,3.9732495974989645e+17,2.271,279535617,0.0517,0.024,9.664,2481.0,106.895,16909.0,6.412999999999999,249535.38461538465,20.675,0.725,14593350.0,852524.08,238.1
2015-09-10,237.4,240.6,234.3,238.1,124780,698554,184297,56957648455,4.686409044433124e+17,2.19,293604920,0.0531,0.0239,8.421,2614.0,85.45,37882.0,6.52,216913.0,20.616,0.647,14597500.0,1395881.10717179,239.9
2015-09-11,238.1,241.0,237.4,239.9,179844,697999,199609,56957648455,4.783485456079204e+17,2.0,255312070,0.0508,0.024,9.113999999999999,1618.0,27.27,38518.0,6.627000000000001,266605.0,20.623,0.956,14601900.0,1044415.29,235.6
2015-09-12,239.9,240.3,233.3,235.6,137605,662048,173325,56957648455,4.13577397023174e+17,1.96,164185116,0.0503,0.0238,10.667,1375.0,34.27,32205.0,6.199,252935.0,20.623,0.855,14605300.0,808141.81,230.2
2015-09-13,235.6,236.2,228.3,230.2,145897,623311,185953,56957648455,3.9280858895189914e+17,2.251,174473445,0.0404,0.0233,9.536,1344.0,18.351,40350.0,6.199,287980.0,20.622,0.6679999999999999,14609300.0,962877.92093509,229.9
2015-09-14,230.2,232.6,226.0,229.9,166563,742510,207081,56957648455,4.6009534987684896e+17,1.9169999999999998,262117296,0.0432,0.023,9.474,1743.0,30.079,16262.0,6.412999999999999,267943.0,20.605,0.816,14612775.0,924674.4,229.5
2015-09-15,229.9,242.8,228.0,229.5,162839,697698,216751,56957648455,4.3232775842940826e+17,2.145,264448820,0.0408,0.023,9.0,1854.0,39.88,20470.0,6.734,280742.0,20.535,0.718,14616850.0,943920.0,228.6
2015-09-16,229.5,230.9,225.1,228.6,167127,675766,204261,56957648455,4.460899379225785e+17,1.8330000000000002,271792713,0.0357,0.0229,10.141,1961.0,30.494,45085.0,6.841,251552.0,20.526999999999997,0.731,14620800.0,878460.558930335,232.7
2015-09-17,228.6,235.2,227.9,232.7,259135,705185,212283,57320908602,3.9189711303195866e+17,2.135,249123391,0.0241,0.00997,10.0,1166.0,0.0917,33180.0,7.375,265938.0,20.503,0.748,14624100.0,830934.0,232.2
2015-09-18,232.7,234.7,230.6,232.2,161357,556663,208411,59335351234,4.312727351996973e+17,2.0,251145404,0.0367,0.0233,9.796,1852.0,35.358000000000004,31747.0,7.482,287802.0,20.504,0.687,14627700.0,844821.74,231.1
2015-09-19,232.2,233.4,230.2,231.1,114726,469180,180880,59335351234,4.0294414041485606e+17,1.8090000000000002,220761000,0.0439,0.0232,11.52,2198.0,59.52,39778.0,6.734,243952.0,20.47,0.6920000000000001,14631000.0,778412.490972329,231.1
2015-09-20,231.1,232.7,229.9,231.1,109030,479156,185455,59335351234,3.6376185056971046e+17,2.045,179909915,0.045,0.0231,11.25,1937.0,61.996,65535.0,6.52,291520.0,20.479,0.6609999999999999,14632525.0,695204.0,226.3
2015-09-21,231.1,231.6,225.0,226.3,131547,602299,208338,59335351234,3.9325984962581286e+17,1.93,308687596,0.0499,0.0228,10.909,2809.0,82.014,59563.0,6.734,286941.0,20.506999999999998,0.865,14637300.0,753538.56,230.0
2015-09-22,226.3,233.2,224.1,230.0,136627,486225,221889,59335351234,4.3968584956795834e+17,2.056,309272235,0.0466,0.0229,9.172,2574.0,100.984,82378.0,7.482,320302.0,20.498,0.705,14641300.0,1007970.00409128,229.9
2015-09-23,230.0,232.2,228.5,229.9,131242,459698,202801,59335351234,4.533940290056557e+17,2.02,255071389,0.0448,0.023,9.113999999999999,2209.0,99.52,42946.0,6.627000000000001,254016.0,20.441,0.643,14644125.0,868521.15,233.8
2015-09-24,229.9,235.8,229.6,233.8,125227,487626,201278,59335351234,4.343682408751309e+17,1.8840000000000001,246711986,0.045,0.0232,10.286,2249.0,110.16,46527.0,6.841,252278.0,20.387999999999998,0.69,14648675.0,853501.1,235.0
2015-09-25,233.8,237.6,232.7,235.0,128002,428757,204545,59335351234,4.591797459738437e+17,2.115,286742174,0.0499,0.0235,8.78,2501.0,106.67,41322.0,6.9479999999999995,261082.0,20.373,0.6579999999999999,14652725.0,1145777.71973395,234.3
2015-09-26,235.0,235.7,232.7,234.3,115475,437635,185660,59335351234,4.7200598460627616e+17,1.835,213713828,0.0507,0.0234,9.796,2066.0,74.749,41039.0,6.627000000000001,279719.0,20.366,0.6759999999999999,14655925.0,842917.0,232.5
2015-09-27,234.3,234.8,231.8,232.5,108600,441979,185635,59335351234,4.2917833768119776e+17,2.0380000000000003,154318601,0.0473,0.0233,9.664,1622.0,76.111,30532.0,5.879,277147.0,20.362000000000002,0.588,14663600.0,836290.0,238.9
2015-09-28,232.5,240.4,232.4,238.9,138427,514635,207556,59335351234,4.079857940665596e+17,2.093,304943073,0.045,0.0237,10.07,2562.0,118.08200000000001,35355.0,6.199,265014.0,20.355,0.731,14667925.0,1047573.37815367,236.7
2015-09-29,238.9,240.4,234.8,236.7,140490,464658,227744,59335351234,4.882656198241541e+17,2.133,348787391,0.0464,0.0238,8.276,2926.0,125.514,40135.0,6.841,306444.0,20.393,0.626,14667550.0,928562.73,235.9
2015-09-30,236.7,237.8,234.4,235.9,139700,513978,215541,59335351234,4.779778189838258e+17,1.847,284487765,0.0454,0.0237,9.73,2404.0,109.67,43080.0,6.9479999999999995,291756.0,20.447,0.72,14675650.0,927003.42,237.1
2015-10-01,235.9,238.7,234.7,237.1,134178,457153,205660,59999898066,4.50685488071657e+17,1.973,329546553,0.0509,0.0237,9.664,2779.0,127.82799999999999,41189.0,6.409,255850.0,20.437,0.769,14678775.0,1034425.38573053,236.7
2015-10-02,237.1,238.4,235.1,236.7,139608,527956,212062,60813224039,3.964815312738088e+17,2.084,360564180,0.0441,0.0238,10.435,2925.0,112.46700000000001,35561.0,6.114,270433.0,20.368,0.746,14679225.0,914586.08,238.6
2015-10-03,236.7,239.5,236.1,238.6,119422,392669,176198,60813224039,4.404881477370072e+17,1.973,211100862,0.0433,0.0238,9.931000000000001,1995.0,78.666,49494.0,5.954,230497.0,20.229,0.595,14686350.0,908309.71,238.3
2015-10-04,238.6,277.6,237.5,238.3,103378,372622,176209,60813224039,4.665193851591914e+17,1.9680000000000002,185454035,0.0447,0.0239,9.412,2023.0,80.727,33909.0,6.4,279852.0,20.221,0.504,14690050.0,991818.86960847,240.1
2015-10-05,238.3,240.5,236.4,240.1,125395,423173,183865,60813224039,4.59972717749141e+17,1.9969999999999999,292003861,0.0445,0.0239,9.412,2614.0,102.943,32712.0,6.614,261212.0,20.215999999999998,0.607,14690800.0,924519.16,246.1
2015-10-06,240.1,247.6,239.4,246.1,144368,542565,198990,60813224039,4.4525248816928326e+17,1.953,370258635,0.0435,0.0243,10.141,2935.0,123.10700000000001,39541.0,6.952000000000001,281952.0,20.22,0.722,14697150.0,834095.25,243.0
2015-10-07,246.1,247.3,241.6,243.0,134798,686417,206830,60813224039,4.155381512813768e+17,1.9769999999999999,326571639,0.0454,0.0245,10.827,2693.0,110.704,38773.0,6.836,272851.0,20.205,0.746,14700575.0,971432.158899048,242.6
